Timestamp;Configuration ID;Scan ID;LOS ID;Azimuth [°];Elevation [°];Range [m];RWS [m/s];DRWS [m/s];CNR [db];
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;2750;0.0412021;0.375824;-20.5864;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;2800;-0.0747764;0.392213;-20.4223;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;2850;-0.092539;0.357085;-20.6461;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;2900;-0.091232;0.387869;-20.6233;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;2950;-0.134788;0.365115;-20.9586;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3000;-0.245577;0.418049;-21.2027;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3050;-0.471616;0.426079;-21.5662;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3100;-0.615258;0.426079;-21.7735;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3150;-0.72845;0.375824;-22.177;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3200;-0.798211;0.448833;-22.1339;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3250;-0.922243;0.412695;-22.2013;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3300;-0.996877;0.418049;-22.4074;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3350;-1.04772;0.399983;-22.6544;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3400;-1.10192;0.448833;-22.7052;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3450;-1.21973;0.418049;-23.6219;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3500;-1.36966;0.387869;-23.6178;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3550;-1.38543;0.442142;-23.4853;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3600;-1.44843;0.504531;-23.8362;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3650;-1.46668;0.504531;-24.0892;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3700;-1.49179;0.436788;-24.2369;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3750;-1.51714;0.475931;-24.0953;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3800;-1.50887;0.493997;-24.3308;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3850;-1.53136;0.412695;-24.7567;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3900;-1.55239;0.365115;-25.0301;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;3950;-1.52531;0.384183;-25.3818;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4000;-1.58832;0.436788;-25.2843;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4050;-1.4961;0.333665;-26.1001;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4100;-1.4004;0.438124;-25.4577;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4150;-1.38058;0.442142;-25.6121;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4200;-1.57456;0.37716;-26.6557;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4250;-1.53715;0.626084;-25.5601;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4300;-1.54981;0.333665;-25.965;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4350;-1.73154;0.357085;-26.4601;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4400;-1.80204;0.399983;-27.0671;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4450;-1.71882;0.505867;-27.3196;
2017-01-26 11:25:58.769658;19;32;0;0.00515747;9.99522;4500;-1.61261;0.445147;-27.8045;
